"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"
"3372"	"Bacteria"	"Verrucomicrobia"	"Opitutae"	"Opitutales"	"Opitutaceae"	"Cephaloticoccus"
"3374"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Isobaculum"
"3375"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Salinispora"
"3376"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Tyzzerella"
"3377"	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Parvimonas"
"3380"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanosarcinales"	"Unknown"	"Unknown"
"3381"	"Bacteria"	"Balneolaeota"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Cyclonatronum"
"3382"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Aurantimonadaceae"	"Aurantimonas"
"3384"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Curtobacterium"
"3385"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Saccharophagus"
"3386"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Paralcaligenes"
"3387"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Wohlfahrtiimonas"
"3388"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Syntrophomonadaceae"	"Candidatus Syntrophonatronum"
"3389"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halobacteriaceae"	"Haladaptatus"
"3390"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Asaccharospora"
"3391"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Unknown"	"Unknown"
"3393"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Sanguibacteroides"
"3396"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Beutenbergiaceae"	"Serinibacter"
"3397"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Nocardiopsaceae"	"Unknown"
"3398"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Saccharospirillaceae"	"Reinekea"
"3399"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Galactobacillus"
"3401"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Schleiferiaceae"	"Schleiferia"
"3402"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Thalassorhabdomicrobium"
"3403"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Coxiellaceae"	"Unknown"
"3404"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Oscillatoriales"	"Desertifilaceae"	"Desertifilum"
"3405"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Aliiglaciecola"
"3406"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Entomoplasmatales"	"Entomoplasmataceae"	"Unknown"
"3407"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Sulfolobales"	"Sulfolobaceae"	"Sulfodiicoccus"
"3408"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Candidatus Soleaferrea"
"3410"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Microscillaceae"	"Unknown"
"3411"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Indibacter"
"3412"	"Bacteria"	"Proteobacteria"	"Oligoflexia"	"Silvanigrellales"	"Unknown"	"Unknown"
"3413"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Saccharothrix"
"3414"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Pseudosporangium"
"3417"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Actinobacillus"
"3418"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Arhodomonas"
"3419"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Petrotogales"	"Petrotogaceae"	"Geotoga"
"3421"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Petrotogales"	"Petrotogaceae"	"Unknown"
"3423"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Thermocrispum"
"3424"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cytophagaceae"	"Allopseudarcicella"
"3425"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Salinisphaerales"	"Salinisphaeraceae"	"Abyssibacter"
"3426"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Umezawaea"
"3427"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Kibdelosporangium"
"3428"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Haloferacales"	"Haloferacaceae"	"Halogranum"
"3429"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Candidatus Galacturonibacter"
"3430"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Unknown"	"Unknown"
"3431"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Silvibacterium"
"3434"	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Peptoniphilaceae"	"Finegoldia"
"3435"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Cellvibrionales"	"Cellvibrionaceae"	"Marinimicrobium"
"3437"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Unknown"
"3438"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Deminuibacter"
"3440"	"Archaea"	"Euryarchaeota"	"Nanohaloarchaea"	"Unknown"	"Unknown"	"Candidatus Nanosalina"
"3441"	"Archaea"	"Thaumarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Caldiarchaeum"
"3442"	"Archaea"	"Candidatus Bathyarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3444"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Ruminobacter"
"3445"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Aeromonadaceae"	"Oceanimonas"
"3446"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Natrialbales"	"Natrialbaceae"	"Natronolimnobius"
"3447"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Taylorella"
"3449"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Thalassobacillus"
"3450"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"
"3452"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Ignatzschineria"
"3453"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Colwelliaceae"	"Litorilituus"
"3454"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Thiorhodospira"
"3455"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Catenulisporales"	"Catenulisporaceae"	"Catenulispora"
"3456"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Moritellaceae"	"Moritella"
"3458"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Microtetraspora"
"3459"	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Psychrilyobacter"
"3460"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales Family XII. Incertae Sedis"	"Unknown"
"3462"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"	"Algicola"
"3463"	"Bacteria"	"Candidatus Cerribacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3464"	"Bacteria"	"Firmicutes"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3465"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Unknown"	"Unknown"
"3467"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Sporolactobacillaceae"	"Caenibacillus"
"3468"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Budviciaceae"	"Pragia"
"3470"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Gynurincola"
"3472"	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Unknown"	"Unknown"	"Unknown"
"3473"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"Kiritimatiellales"	"Kiritimatiellaceae"	"Unknown"
"3474"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Extibacter"
"3475"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Unknown"	"Unknown"	"Unknown"
"3476"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Ornithobacterium"
"3477"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Magnetovibrio"
"3480"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Unknown"
"3481"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Streptohalobacillus"
"3482"	"Bacteria"	"Ignavibacteriae"	"Ignavibacteria"	"Ignavibacteriales"	"Ignavibacteriaceae"	"Unknown"
"3485"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Halomonadaceae"	"Halovibrio"
"3486"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Pustulibacterium"
"3487"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Kineosporiales"	"Kineosporiaceae"	"Unknown"
"3488"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Millionella"
"3489"	"Bacteria"	"Tenericutes"	"Mollicutes"	"Mycoplasmatales"	"Mycoplasmataceae"	"Unknown"
"3490"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Oscillatoriales"	"Oscillatoriaceae"	"Lyngbya"
"3491"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanosarcinales"	"Methanosarcinaceae"	"Methanohalobium"
"3493"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Alteromonadaceae"	"Salinimonas"
"3494"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Nostocaceae"	"Unknown"
"3495"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Hirschia"
"3496"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Nesiotobacter"
"3497"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Oblitimonas"
"3498"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Oscillospiraceae"	"Unknown"
"3499"	"Bacteria"	"Acidobacteria"	"Acidobacteriia"	"Acidobacteriales"	"Acidobacteriaceae"	"Occallatibacter"
"3501"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Candidatus Nitrosoglobus"
"3502"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Rhodospirillaceae"	"Insolitispirillum"
"3503"	"Bacteria"	"Actinobacteria"	"Nitriliruptoria"	"Nitriliruptorales"	"Nitriliruptoraceae"	"Unknown"
"3504"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Unknown"	"Candidatus Arcanobacter"
"3505"	"Archaea"	"Euryarchaeota"	"Archaeoglobi"	"Archaeoglobales"	"Archaeoglobaceae"	"Geoglobus"
"3506"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Terracoccus"
"3507"	"Bacteria"	"Candidatus Sumerlaeota"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3508"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Aphanizomenonaceae"	"Unknown"
"3509"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Massilimaliae"
"3510"	"Bacteria"	"Proteobacteria"	"Zetaproteobacteria"	"Unknown"	"Unknown"	"Ghiorsea"
"3512"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Paraperlucidibaca"
"3514"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Clostridiisalibacter"
"3515"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Rivulariaceae"	"Rivularia"
"3516"	"Archaea"	"Euryarchaeota"	"Methanopyri"	"Methanopyrales"	"Methanopyraceae"	"Methanopyrus"
"3517"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	"Arsukibacterium"
"3518"	"Archaea"	"Euryarchaeota"	"Methanomicrobia"	"Methanosarcinales"	"Methanosarcinaceae"	"Methanimicrococcus"
"3519"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Unknown"	"Unknown"
"3521"	"Bacteria"	"Chloroflexi"	"Tepidiformia"	"Tepidiformales"	"Tepidiformaceae"	"Tepidiforma"
"3522"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Haloferacales"	"Haloferacaceae"	"Halogeometricum"
"3523"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Frondihabitans"
"3524"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Halomonadaceae"	"Zymobacter"
"3525"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Geodermatophilales"	"Geodermatophilaceae"	"Unknown"
"3528"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Inediibacterium"
"3530"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Novibacillus"
"3532"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Propionibacteriaceae"	"Desertihabitans"
"3533"	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Unknown"	"Phocaeicola"
"3535"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Unknown"
"3537"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Sporichthyales"	"Sporichthyaceae"	"Sporichthya"
"3538"	"Bacteria"	"Candidatus Fermentibacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3539"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae"	"Senegalia"
"3540"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Plantibacter"
"3541"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Saccharibacter"
"3542"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Terrilactibacillus"
"3544"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Psychromonadaceae"	"Corallincola"
"3547"	"Bacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"	"Natronospirillum"
"3548"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae"	"Desulfonispora"
"3549"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Demequinaceae"	"Demequina"
"3550"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Woeseiaceae"	"Woeseia"
"3551"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Aminicella"
"3552"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Vallitaleaceae"	"Petrocella"
"3553"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Thermomonosporaceae"	"Actinocorallia"
"3554"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Litoribacter"
"3555"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Flammeovirgaceae"	"Unknown"
"3556"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Succinivibrio"
"3557"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Massilimicrobiota"
"3558"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Halobacteriaceae"	"Halobacterium"
"3559"	"Archaea"	"Euryarchaeota"	"Halobacteria"	"Halobacteriales"	"Haloarculaceae"	"Unknown"
"3560"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Merdibacter"
"3561"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Mobiluncus"
"3563"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Aurantimonadaceae"	"Jiella"
"3564"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Unknown"
"3565"	"Bacteria"	"Thermotogae"	"Thermotogae"	"Thermotogales"	"Fervidobacteriaceae"	"Unknown"
"3566"	"Bacteria"	"Candidatus Melainabacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3568"	"Bacteria"	"Lentisphaerae"	"Lentisphaeria"	"Victivallales"	"Victivallaceae"	"Unknown"
"3569"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Raineyaceae"	"Raineya"
"3570"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Brucellaceae"	"Unknown"
"3571"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Flammeovirgaceae"	"Flexithrix"
"3572"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Labedella"
"3573"	"Bacteria"	"Firmicutes"	"Clostridia"	"Thermoanaerobacterales"	"Thermoanaerobacterales Family III. Incertae Sedis"	"Unknown"
"3575"	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Leptospirales"	"Leptospiraceae"	"Unknown"
"3576"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerobutyricum"
"3577"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Thiohalospira"
"3578"	"Bacteria"	"Cyanobacteria"	"Unknown"	"Nostocales"	"Hapalosiphonaceae"	"Mastigocladus"
"3579"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Serinicoccus"
"3580"	"Archaea"	"Crenarchaeota"	"Thermoprotei"	"Acidilobales"	"Caldisphaeraceae"	"Caldisphaera"
"3581"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Flammeovirgaceae"	"Sediminitomix"
"3582"	"Bacteria"	"Kiritimatiellaeota"	"Kiritimatiellae"	"Unknown"	"Unknown"	"Unknown"
"3584"	"Bacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteria"	"Thermodesulfobacteriales"	"Thermodesulfobacteriaceae"	"Caldimicrobium"
"3585"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Oenococcus"
"3587"	"Bacteria"	"Gemmatimonadetes"	"Gemmatimonadetes"	"Gemmatimonadales"	"Unknown"	"Unknown"
"3588"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Anaplasmataceae"	"Ehrlichia"
"3589"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Vibrionales"	"Vibrionaceae"	"Grimontia"
"3590"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Thalassobius"
"3591"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Intestinibaculum"
"3593"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Hyphomonadaceae"	"Euryhalocaulis"
"3594"	"Bacteria"	"Actinobacteria"	"Nitriliruptoria"	"Nitriliruptorales"	"Nitriliruptoraceae"	"Nitriliruptor"
"3596"	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Pelistega"
"3597"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermabacteraceae"	"Brachybacterium"
"3598"	"Bacteria"	"Firmicutes"	"Tissierellia"	"Tissierellales"	"Unknown"	"Unknown"
"3600"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Kutzneria"
"3602"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Halomonadaceae"	"Chromohalobacter"
"3603"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Robertkochia"
"3604"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Candidatus Nardonella"
"3605"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Roseicyclus"
"3607"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Pseudophaeobacter"
"3608"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Pimelobacter"
"3609"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Sediminicola"
"3610"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Thermoactinomycetaceae"	"Planifilum"
"3611"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Ferrimonadaceae"	"Paraferrimonas"
"3612"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Mannheimia"
"3613"	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Halalkalibacillus"
"3614"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Ascidiaceihabitans"
"3615"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unknown"	"Unknown"	"Neiella"
"3619"	"Bacteria"	"Bacteroidetes"	"Chitinophagia"	"Chitinophagales"	"Chitinophagaceae"	"Thermoflavifilum"
"3620"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Ectothiorhodospiraceae"	"Ectothiorhodosinus"
"3621"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Myxococcales"	"Unknown"	"Unknown"
"3622"	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Merdimonas"
"3623"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavimarina"
"3624"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylococcaceae"	"Methyloprofundus"
"3626"	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Carnobacteriaceae"	"Jeotgalibaca"
"3628"	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Xanthomarina"
"3629"	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Breznakia"
"3633"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Candidatus Deianiraeaceae"	"Candidatus Deianiraea"
"3635"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Hymenobacteraceae"	"Siccationidurans"
"3636"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"Unknown"
"3638"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Longispora"
"3640"	"Bacteria"	"Bacteroidetes"	"Cytophagia"	"Cytophagales"	"Cyclobacteriaceae"	"Lunatimonas"
"3641"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Oceanicella"
"3644"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Antarctobacter"
"3646"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Acetobacteraceae"	"Acidisoma"
"3647"	"Bacteria"	"Proteobacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3648"	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Unknown"
"3650"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Rhodobaca"
"3651"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Sagittula"
"3653"	"Bacteria"	"Proteobacteria"	"Unknown"	"Unknown"	"Unknown"	"Unknown"
"3656"	"Archaea"	"Thaumarchaeota"	"Unknown"	"Unknown"	"Unknown"	"Candidatus Nitrosopelagicus"
"3657"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Marinosulfonomonas"
