ID	M1	D1	D2	DR1	D3	DR2	DR3	D4	D5	R2	R3	M2	DR4	R4	DR5	DR6	D6	D7	DR7	M3	R5	M5	M6	R6	D8	R7	M7	M8	R8
92	0.008700133	0.006670057	0.00574725	0.014819206	0.003959455	0.020378504	0.01136472	0.011028778	0.012055407	0.004977353	0.007569306	0.007706799	0.007283785	0.009006088	0.007058104	0.007871593	0.008545349	0.010251285	0.007190559	0.008685247	0.008248375	0.007948765	0.018789298	0.033705441	0.099644712	0.011586902	0.008491992	0.003308191	0.007751097
93	0.467799469	0.571123655	0.545270372	0.590651198	0.39396579	0.392018062	0.462287461	0.485266242	0.598751864	0.327260963	0.389819283	0.392190444	0.452505167	0.435894665	0.572490648	0.603965852	0.522819965	0.401081511	0.374807877	0.376360689	0.376950741	0.407090298	0.646217647	0.744216146	0.458664238	0.438790932	0.636899404	0.342397777	0.303842994
94	0.063577896	0.134234903	0.151583727	0.105851469	0.136601204	0.069715934	0.13601003	0.169567465	0.12658177	0.072171619	0.053931309	0.08477479	0.090136844	0.099967578	0.181942233	0.223982597	0.134395028	0.07752534	0.094376084	0.10422296	0.085783101	0.078919876	0.11810416	0.177964731	0.069415418	0.083123426	0.118887889	0.067817917	0.079836297
95	0.362728629	0.259298477	0.399433896	0.330256584	0.273202407	0.372712111	0.276052703	0.516973979	0.400239501	0.194116769	0.147601476	0.299708854	0.267679113	0.235959509	0.432897038	0.389286047	0.397747135	0.361357783	0.337057444	0.158264495	0.191362302	0.294104288	0.469732454	0.694332093	0.36685675	0.327455919	0.37364765	0.205107847	0.171299239
96	0.072278029	0.056695487	0.066093378	0.049397352	0.04949319	0.040220731	0.056456994	0.027571946	0.064295502	0.060972575	0.048254329	0.070217503	0.089226371	0.059440182	0.102734623	0.062257143	0.066032239	0.074321813	0.072804408	0.05211148	0.053614438	0.084597565	0.10334114	0.137518201	0.074640234	0.061460957	0.084919921	0.046314675	0.045731471
97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001703307	0	0	0	0	0	0	0
98	0.016731025	0.019176415	0.036638721	0.021170294	0.017817548	0.018769675	0.026762081	0.008271584	0.022101579	0.012443383	0.01703094	0.05052235	0.022761829	0.027018264	0.024311247	0.024330378	0.020974947	0.020502569	0.028762235	0.018335521	0.025569963	0.036904978	0.028183947	0.029660788	0.024631277	0.017128463	0.016983984	0.009924573	0.013176865
99	0.071608788	0.045856644	0.045259596	0.034578147	0.0574121	0.036466796	0.065988694	0.02550405	0.045006851	0.016176397	0.026492573	0.041102929	0.042792239	0.045030441	0.083128779	0.052238753	0.046610992	0.057663476	0.025166956	0.025090713	0.028044475	0.046557049	0.061736265	0.066062665	0.058965785	0.043828715	0.035666367	0.031427815	0.031004387
100	0.008030892	0.006670057	0.005028844	0.004939735	0.005939183	0.003753935	0.002566227	0.001378597	0.003616622	0	0.000946163	0.004281555	0.005462839	0.001801218	0.005489636	0.009302792	0.00233055	0.002562821	0.00179764	0.002895082	0.001649675	0.002271076	0.004026278	0.007415197	0.005224816	0.004030227	0.005095195	0	0.003100439
101	0.008030892	0.0058363	0.007902469	0.004939735	0.001979728	0.003217659	0.015030758	0.000689299	0.00642955	0.004977353	0.00567698	0.009419421	0.009104732	0.004503044	0.010195039	0.007155994	0.005437949	0.004484937	0.032357515	0.001930055	0.004949025	0.022710756	0.006710464	0.006741088	0.009330029	0.00604534	0	0.006616382	0.006975987
102	0.015392543	0.006670057	0.022270595	0.019758941	0.013858093	0.01501574	0.023096043	0.005514389	0.02330712	0.012443383	0.012300123	0.032539818	0.099241576	0.01531035	0.032153584	0.018605583	0.009322198	0.013454811	0.014381118	0.006755192	0.0197961	0.018168605	0.021473484	0.019549156	0.024258076	0.017632242	0.030571171	0.011578669	0.014727084
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503778	0	0	0
104	0.053539281	0.025012715	0.047414815	0.0359895	0.045533735	0.032712862	0.017230381	0.012407375	0.033353292	0.024886765	0.01419245	0.038533996	0.024582776	0.023415829	0.042348623	0.04436716	0.023305496	0.031394559	0.013482298	0.025090713	0.007423538	0.015897529	0.031539179	0.044491183	0.055233773	0.026700252	0.025475976	0.023157338	0.020927961
105	0.054208522	0.102552131	0.056754097	0.052925735	0.067310738	0.05094626	0.123178895	0.029639841	0.100461722	0.042307501	0.037846532	0.04195924	0.055538864	0.089160272	0.128614337	0.058679147	0.090114585	0.051897128	0.081792606	0.039566124	0.031343825	0.063590116	0.131525087	0.058647468	0.083597062	0.062972292	0.030571171	0.071126108	0.053482568
106	0.03279281	0.016675143	0.021552189	0.023287323	0.009898638	0.012334358	0.023096043	0.017232466	0.02330712	0.006221691	0.01419245	0.019695153	0.018209463	0.020714003	0.026663948	0.023614779	0.025636046	0.021143275	0.017976397	0.008685247	0.010722888	0.017033067	0.026841855	0.037075986	0.044037738	0.020151134	0.016983984	0.013232764	0.008526206
107	0.262342477	0.233452005	0.204027386	0.218054027	0.192033576	0.129242617	0.452389157	0.199896605	0.287320525	0.094569708	0.156116946	0.16954958	0.277694318	0.180121762	0.529357791	0.327028903	0.253253059	0.272299748	0.246276639	0.143789084	0.197961002	0.297510901	0.385180612	0.479291377	0.362378336	0.264483627	0.19191902	0.120748974	0.138744632
108	0.081647404	0.05586173	0.05603569	0.070567646	0.055432373	0.055772748	0.092384172	0.068929864	0.067912124	0.032352795	0.035954206	0.054803905	0.072837854	0.041428005	0.131751272	0.086587521	0.070693339	0.073681108	0.047637452	0.036671041	0.041241875	0.073242188	0.11810416	0.117294936	0.12427599	0.065491184	0.086618319	0.049622866	0.051157239
109	0	0	0	0.000705676	0	0	0	0	0	0	0	0	0.000910473	0	0	0	0.00077685	0	0	0	0	0.000567769	0	0	0.000373201	0	0	0	0
110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715599	0.00077685	0	0	0	0	0.000567769	0.000671046	0	0	0	0	0	0
111	0.001338482	0.001667514	0.007184063	0.000705676	0.001979728	0.000536276	0.004032642	0	0.001607388	0.001244338	0.001892327	0.001712622	0.00273142	0.001801218	0.002352701	0.002146798	0	0.002562821	0.00089882	0	0.001649675	0.000567769	0.000671046	0	0.001119604	0.001511335	0	0	0.00077511
112	0.015392543	0.016675143	0.014368126	0.00987947	0.023756731	0.00750787	0.031527932	0.003446493	0.014064641	0.004977353	0.006623143	0.005137866	0.007283785	0.017111567	0.017253143	0.01144959	0.012429598	0.013454811	0.021571676	0.007720219	0.017321588	0.012490916	0.01476302	0.020223265	0.01268884	0.011083123	0.01019039	0.011578669	0.009301316
113	0.000669241	0.000833757	0.000718406	0.002117029	0	0.000536276	0.001466415	0	0	0	0	0	0	0.000900609	0.001568468	0.002146798	0.0015537	0.001281411	0.00089882	0	0	0.000567769	0.002684185	0.002696435	0.000746402	0	0	0	0
114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000671046	0	0	0	0	0	0
115	0.029446605	0.015007629	0.025862626	0.016936235	0.023756731	0.02091478	0.0190634	0.029639841	0.026120048	0.014932059	0.01703094	0.029114574	0.022761829	0.012608523	0.037643221	0.027908375	0.013983298	0.024346801	0.017077577	0.021230603	0.0065987	0.021007449	0.026170808	0.037075986	0.032468502	0.024685139	0.039063163	0.019849146	0.010851535
116	0.027438882	0.082541959	0.009339282	0.015524882	0.013858093	0.017697122	0.02089642	0.017232466	0.090817397	0.034841471	0.003784653	0.021407775	0.035508454	0.027018264	0.033722052	0.02218358	0.112643232	0.024346801	0.016178757	0.018335521	0.022270613	0.03065952	0.077170332	0.019549156	0.013435242	0.18488665	0.023777578	0.418486172	0.089912723
117	0.004684687	0.036685315	0.003592031	0.002822706	0.019797276	0.005362764	0.001833019	0	0.011251713	0.009954706	0.000946163	0.003425244	0.004552366	0.000900609	0.003921169	0.006440394	0.0015537	0.009610579	0.00179764	0.004825137	0.000824838	0.003974382	0.00738151	0.004044653	0.013062041	0.020151134	0.003396797	0	0.002325329
118	0.072278029	0.025012715	0.013649719	0.050103029	0.015837821	0.020378504	0.028228497	0.006892986	0.027325588	0.02115375	0.064339105	0.216646686	0.019119937	0.018912785	0.049406727	0.030770772	0.149932026	0.048052897	0.033256334	0.058866672	0.030518988	0.023846294	0.018118252	0.039772421	0.04478414	0.090176322	0.061142343	0.004962287	0.037205265
119	0.295135287	0.328500321	0.29598339	0.222993762	0.201932214	0.193595787	0.4564218	0.464587282	0.326299673	0.139365885	0.204371274	0.244904949	0.276783845	0.227854029	0.496419973	0.303414124	0.280442804	0.230013199	0.508732035	0.172739906	0.185588439	0.355991097	0.422088162	0.377500944	0.374693975	0.22720403	0.268346949	0.213378325	0.187576542
120	0	0	0	0.000705676	0	0.000536276	0.000366604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	0	0	0.001436813	0.000705676	0	0	0.000366604	0	0	0	0	0.000856311	0.000910473	0.000900609	0.000784234	0.000715599	0	0	0	0.000965027	0.000824838	0.003406613	0.001342093	0.000674109	0	0	0	0	0
122	0.000669241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001135538	0	0	0	0	0	0	0
123	0.019407989	0.024178958	0.032328283	0.039517882	0.097006652	0.023596162	0.019796608	0.10615199	0.013662794	0.004977353	0.018923266	0.038533996	0.019119937	0.009006088	0.039211688	0.067266339	0.055933191	0.030753854	0.021571676	0.04825137	0.022270613	0.023278525	0.012749881	0.171897751	0.157864095	0.032745592	0.056047148	0.006616382	0.013951974
124	0.001338482	0	0.001436813	0.000705676	0	0	0.002566227	0	0.000803694	0	0.000946163	0.001712622	0	0	0.003136935	0.001431199	0	0.000640705	0.00179764	0	0.000824838	0.000567769	0.000671046	0.002022326	0.001492805	0.000503778	0	0	0.00077511
125	0.001338482	0	0.002155219	0.002117029	0.001979728	0.001072553	0	0.000689299	0.002009234	0.001244338	0	0.000856311	0	0.002701826	0.001568468	0.002862397	0.0015537	0.001281411	0.00089882	0	0.002474513	0.001703307	0.004697325	0.001348218	0.001866006	0.00302267	0.001698398	0.001654096	0.002325329
126	0.250296139	0.211774319	0.198280135	0.184887233	0.283101045	0.185015364	0.186967966	0.139927624	0.325897826	0.125678164	0.129624373	0.154992293	0.187557474	0.244064988	0.324672778	0.25332217	0.194989318	0.227450377	0.199538007	0.139928974	0.118776601	0.19020258	0.226142624	0.328965108	0.222054696	0.240806045	0.13926867	0.132327643	0.111615794
127	0.073616512	0.115892245	0.073995848	0.073390352	0.063351283	0.065425723	0.135276823	0.044804412	0.091621091	0.027375442	0.052038982	0.065079637	0.060091229	0.083756619	0.090186883	0.079431528	0.068362789	0.064711234	0.114150121	0.049216398	0.075885051	0.088571948	0.0738151	0.101790433	0.088821879	0.066498741	0.083221522	0.076088395	0.052707458
128	0.006023169	0.006670057	0.004310438	0.005645412	0.023756731	0.006971593	0.004032642	0.007582285	0.004420316	0.004977353	0.000946163	0.002568933	0.005462839	0.003602435	0.003921169	0.002146798	0.005437949	0.003203526	0.006291739	0.00386011	0.002474513	0.019871911	0.002013139	0.009437524	0.005224816	0.007556675	0.008491992	0.009924573	0.004650658
129	0	0	0	0	0	0	0	0	0	0	0	0	0.000910473	0	0	0	0.00077685	0	0	0	0	0	0	0	0	0	0	0	0
130	0.003346205	0.000833757	0.006465657	0.002822706	0	0.004290211	0.001466415	0.003446493	0.002812928	0.004977353	0.003784653	0.003425244	0.001820946	0.002701826	0.002352701	0.068697538	0.007768499	0.003844232	0.003595279	0.002895082	0.001649675	0.001135538	0.005368371	0.008089306	0.002985609	0.007556675	0.023777578	0	0.001550219
131	0.025431159	0.020010172	0.023707407	0.016936235	0.015837821	0.015552016	0.019796608	0.015853869	0.025316354	0.018665074	0.004730817	0.035965063	0.015478044	0.008105479	0.035290519	0.020036782	0.009322198	0.020502569	0.021571676	0.020265576	0.018971263	0.01532976	0.017447205	0.027638462	0.020899266	0.01511335	0.025475976	0.016540955	0.009301316
132	0.000669241	0	0	0.000705676	0	0	0	0.000689299	0.000803694	0	0.000946163	0	0	0	0	0.000715599	0	0	0	0	0	0.000567769	0	0.000674109	0.000373201	0	0.001698398	0	0
133	0.009369374	0.003335029	0.004310438	0.004939735	0.009898638	0.005362764	0.002199623	0.002067896	0.010046172	0.012443383	0.000946163	0.011988354	0.00273142	0.004503044	0.010979273	0.013596388	0.003107399	0.002562821	0.004494099	0.005790164	0	0.001135538	0.004026278	0.006066979	0.002985609	0.003526448	0.100205506	0.004962287	0.003875548
134	0.000669241	0	0	0	0	0.001072553	0.000733208	0.000689299	0.000401847	0	0	0	0	0.000900609	0	0.001431199	0	0	0.00089882	0	0	0.000567769	0.000671046	0.001348218	0.000746402	0	0	0.003308191	0.001550219
135	0.002676964	0.000833757	0.002155219	0.001411353	0	0.001072553	0.002566227	0.001378597	0.00522401	0.001244338	0	0.003425244	0.00273142	0.002701826	0.004705403	0.004293596	0.0015537	0.005766348	0.006291739	0.000965027	0	0.00510992	0.00738151	0.002696435	0.001866006	0.005541562	0.01019039	0	0
136	0.004015446	0.000833757	0	0.001411353	0	0.003753935	0.001833019	0.000689299	0.000803694	0.002488677	0.000946163	0.002568933	0.000910473	0.000900609	0.001568468	0.002862397	0.0015537	0.001281411	0	0.002895082	0.002474513	0.001135538	0	0.008763415	0.003732012	0.001007557	0.001698398	0.001654096	0
137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00077511
138	0	0.000833757	0.000718406	0	0	0.000536276	0	0.006203688	0.000401847	0.001244338	0	0	0	0	0.001568468	0.002146798	0.005437949	0.000640705	0	0	0	0	0	0.000674109	0	0	0.001698398	0	0
139	0.001338482	0	0	0	0	0	0	0	0.000401847	0	0	0	0	0	0.000784234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	0	0.000833757	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715599	0.00077685	0	0	0	0	0	0	0.000674109	0	0	0	0	0
141	0.562162452	0.430218695	0.529465434	0.43681373	0.411783339	0.410787736	0.45165595	0.677580562	0.484627347	0.298641183	0.24884095	0.452132214	0.410623401	0.407075183	0.683851843	0.507359939	0.456787726	0.463870629	0.386492535	0.268277619	0.34065789	0.436046512	0.630112534	0.711184814	0.59301666	0.466498741	0.417806009	0.314278153	0.273613716
142	0	0.001667514	0	0	0	0	0.000366604	0	0	0	0	0	0	0.000900609	0	0	0.00233055	0	0	0	0	0	0.000671046	0.001348218	0	0	0	0	0.00077511
143	0	0.002501271	0	0	0.001979728	0.000536276	0.001466415	0.000689299	0.000401847	0.001244338	0	0.000856311	0	0	0.000784234	0.000715599	0.0015537	0.000640705	0.00089882	0.000965027	0	0.000567769	0	0.001348218	0.000373201	0.001007557	0	0.001654096	0.002325329
144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567769	0	0	0	0	0	0	0
145	1.678456463	2.111906886	1.283073629	1.191181867	0.962147608	1.444192395	2.911567818	1.85834913	1.89189515	0.828729282	0.75787681	1.120911115	1.557819599	1.355416261	2.099393787	1.410446319	1.501650806	1.227591333	1.922575658	1.007488613	1.615031839	1.903161337	2.360070057	2.160518794	2.077237714	1.391939547	1.005451859	1.386132063	1.121583704
146	0.042831425	0.030849015	0.058909316	0.041634911	0.055432373	0.071324764	0.023462647	0.199896605	0.042997617	0.024886765	0.010407796	0.047953417	0.029135142	0.019813394	0.042348623	0.057963547	0.037288794	0.030753854	0.019774037	0.027985795	0.007423538	0.022142987	0.059723126	0.053254597	0.041052129	0.034256927	0.028872773	0.026465529	0.018602632
147	0.056216245	0.035851558	0.040949158	0.03387247	0.029695914	0.023059886	0.034460762	0.033775633	0.040586536	0.014932059	0.019869429	0.040246618	0.025493249	0.031521308	0.040780156	0.040073564	0.040396193	0.041645844	0.021571676	0.032810932	0.020620938	0.034066134	0.075828239	0.060669795	0.062324595	0.037279597	0.037364765	0.036390102	0.02480351
148	0.000669241	0.001667514	0.000718406	0.002822706	0	0.001072553	0.001833019	0.001378597	0.003214775	0	0	0.001712622	0.001820946	0	0.003136935	0.002862397	0.003107399	0.001281411	0.00089882	0.000965027	0	0	0.003355232	0.015504503	0.001492805	0	0.001698398	0	0.00077511
149	0.720772572	0.609476484	0.456906399	0.38882773	0.338533418	0.415077948	0.647055804	0.637601241	0.533250821	0.395699567	0.351026587	0.544613804	0.54810485	0.407975792	0.641503219	0.437231203	0.423383181	0.385704584	0.396379554	0.425577086	0.415718104	0.4161746	0.742848323	0.762417085	0.900534424	0.522418136	0.478948352	0.408561599	0.355000233
150	0.64715606	0.451896381	0.392968239	0.33096226	0.397925245	0.475140907	0.528276155	0.550060314	0.450068515	0.276243094	0.284795156	0.411029286	0.419728133	0.313411866	0.538768596	0.45154319	0.379102738	0.380578941	0.435927627	0.354165058	0.517997954	0.404251453	0.638165091	0.599282748	0.683331343	0.374811083	0.387234838	0.358938732	0.272838607
151	1.605509192	2.307839819	1.527331767	1.372540718	1.128444726	1.464034622	2.708469282	2.056867138	1.888278528	0.996714947	0.896016652	1.323856825	1.555088179	1.558053244	1.946468203	1.434061098	1.768110313	1.450556773	2.034928139	1.076970586	1.344485136	2.183071403	2.47951631	2.118049938	1.945497701	1.432745592	1.042816624	1.541617044	1.216922194
152	0.011377097	0.006670057	0.009339282	0.010585147	0.009898638	0.01340691	0.013197739	0.026193348	0.014064641	0.012443383	0.00851547	0.007706799	0.010925678	0.009906697	0.010979273	0.01144959	0.010875898	0.014095516	0.011684658	0.009650274	0.008248375	0.012490916	0.015434066	0.01752683	0.017540455	0.007556675	0.013587187	0.009924573	0.003875548
153	1.145071375	1.132242223	0.799586198	0.726846755	0.524627811	0.997474138	1.550734308	1.076684474	1.101060474	0.556219203	0.528905289	0.762973112	0.949623519	0.860982024	1.219483504	0.869453211	0.847543212	0.752188009	1.154983507	0.6513935	0.794318519	1.099200581	1.52931466	1.299681821	1.321505344	0.910831234	0.73710491	0.951104936	0.689847613
154	0.001338482	0	0.002873625	0.006351088	0.00791891	0.002145106	0.001099812	0.002067896	0.002009234	0.003733015	0	0.003425244	0.005462839	0.00720487	0.001568468	0.002146798	0.003884249	0.005766348	0.00269646	0.008685247	0.004949025	0.002838844	0.001342093	0.001348218	0.002985609	0.004030227	0.006793594	0	0.006975987
155	0.006023169	0.004168786	0.007902469	0.010585147	0.013858093	0.016624569	0.002566227	0.002757195	0.003616622	0.016176397	0.012300123	0.013700976	0.009104732	0.009006088	0.002352701	0.002862397	0.009322198	0.008969874	0.005392919	0.013510384	0.012372563	0.007380996	0.004026278	0.002696435	0.002239207	0.005541562	0.003396797	0.008270478	0.006200877
156	0.000669241	0	0.000718406	0.001411353	0.001979728	0.000536276	0.000733208	0.000689299	0.001205541	0.002488677	0	0	0	0	0.002352701	0	0	0.001922116	0.00179764	0	0.00329935	0.001703307	0.002013139	0	0	0	0.001698398	0.003308191	0
157	0.018738748	0.0116726	0.013649719	0.016230559	0.013858093	0.026813821	0.0190634	0.028950543	0.011251713	0.02861978	0.018923266	0.014557287	0.035508454	0.032421917	0.01254774	0.007871593	0.014760148	0.015376927	0.013482298	0.033775959	0.028044475	0.011355378	0.005368371	0.006741088	0.014554846	0.019647355	0.016983984	0.026465529	0.020152852
158	0.095701465	0.038352829	0.064656566	0.079035764	0.051472917	0.057917853	0.023462647	0.068929864	0.066706583	0.043551839	0.042577349	0.061654393	0.036418927	0.046831658	0.061954467	0.106624303	0.076908138	0.08841733	0.040446893	0.046321316	0.030518988	0.03065952	0.065762544	0.057973359	0.06045859	0.046851385	0.06453914	0.054585153	0.049607019
159	0.006023169	0.001667514	0.007902469	0.008468118	0.001979728	0.002145106	0.002932831	0.002067896	0.004822163	0.002488677	0.004730817	0.005994177	0.004552366	0.002701826	0.008626571	0.027908375	0.006991649	0.005766348	0.00089882	0.006755192	0.001649675	0.002271076	0.002684185	0.008089306	0.005224816	0.01209068	0.003396797	0	0.006975987
160	1.151763785	0.891286404	1.427473293	1.817822565	1.635254989	0.781891018	0.93667285	1.289677753	1.484422405	1.157234583	1.278266629	1.543928755	0.978758661	0.924925249	2.038223554	2.100999692	1.657797631	1.997719089	1.01476761	0.652358527	0.887525158	0.936250908	1.325316566	1.516744863	1.162894847	1.377329975	1.51666978	0.68975784	0.868897949
161	0.003346205	0.001667514	0.000718406	0.001411353	0.003959455	0.001072553	0.000366604	0	0.001607388	0	0	0.002568933	0	0.000900609	0.001568468	0.000715599	0.00233055	0.001281411	0.00089882	0.001930055	0.000824838	0.002271076	0.002684185	0.000674109	0.000373201	0.001511335	0.001698398	0.003308191	0
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001801218	0	0	0	0.001281411	0	0	0	0.000567769	0	0	0	0	0	0	0
163	0.00669241	0.002501271	0.003592031	0	0.001979728	0.001608829	0.002932831	0	0.002411081	0.002488677	0.000946163	0.001712622	0.00273142	0.002701826	0.002352701	0.003577997	0.004661099	0.001281411	0.008988198	0.001930055	0.00329935	0.002271076	0.001342093	0.002696435	0.002985609	0.001007557	0.005095195	0.003308191	0.00077511
164	0	0	0	0.002117029	0	0	0.002932831	0	0.012457254	0	0	0.000856311	0	0.001801218	0	0	0.00077685	0.000640705	0.00179764	0	0	0.000567769	0.000671046	0.001348218	0.000373201	0.001007557	0.006793594	0.001654096	0
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005403653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	0.13853289	0.178424032	0.107760943	0.150309086	0.071270193	0.13031517	0.568235976	0.173703257	0.243921061	0.133144194	0.070016085	0.129302963	0.219424035	0.179221153	0.620328908	0.134532678	0.12118858	0.183241712	0.097971364	0.086852467	0.096505988	0.097088481	0.109380557	0.24739794	0.165328118	0.120403023	0.144363865	0.059547439	0.07286031
167	0.003346205	0	0.002873625	0	0.001979728	0.001072553	0.000733208	0	0.000803694	0.002488677	0.00851547	0.000856311	0.005462839	0.008105479	0.000784234	0.007155994	0.00077685	0	0.00179764	0	0	0.006813227	0	0.001348218	0.002612408	0.017128463	0	0.003308191	0
168	0.003346205	0.001667514	0.002873625	0.002117029	0.001979728	0.003217659	0.000733208	0.001378597	0.01165356	0.001244338	0.00283849	0.004281555	0.003641893	0.017111567	0.01254774	0.005009195	0.00233055	0.003203526	0.00179764	0.000965027	0.001649675	0.03576944	0.002684185	0.003370544	0.004478414	0.005541562	0.003396797	0.003308191	0.003875548
169	0.000669241	0.003335029	0	0.002822706	0.001979728	0.000536276	0.000366604	0	0	0.002488677	0.003784653	0	0.005462839	0.000900609	0.001568468	0.002862397	0	0.000640705	0.00269646	0.000965027	0	0.00510992	0.000671046	0.000674109	0.014181644	0.005037783	0	0.003308191	0.010851535
170	0	0	0	0	0	0	0	0	0.000401847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	0	0	0	0.000705676	0.001979728	0	0	0	0	0	0.000946163	0	0	0	0	0	0.00077685	0	0	0.000965027	0	0	0	0.000674109	0	0	0	0	0
172	0.001338482	0	0.000718406	0.000705676	0.001979728	0	0	0	0.000401847	0	0	0	0.000910473	0	0	0	0.00077685	0	0	0	0	0.004542151	0	0.000674109	0.001119604	0	0	0	0
173	0.001338482	0.003335029	0.002155219	0.004234059	0.001979728	0.008044146	0.001466415	0.006203688	0.002812928	0	0	0.001712622	0.016388517	0.000900609	0.09175535	0.002146798	0.010099048	0.004484937	0	0.001930055	0	0.004542151	0.002013139	0.003370544	0.003732012	0.000503778	0.006793594	0	0.00077511
174	0.00669241	0.000833757	0.004310438	0.004234059	0	0.001608829	0	0.001378597	0.001607388	0.002488677	0.003784653	0.000856311	0.004552366	0.003602435	0.010979273	0.006440394	0.0015537	0.002562821	0.00269646	0.005790164	0	0.010787609	0.004026278	0.009437524	0.004105213	0.00604534	0.006793594	0.001654096	0.001550219
175	0	0	0.000718406	0	0	0	0	0	0	0	0	0	0.000910473	0	0.000784234	0.000715599	0	0	0	0	0	0	0	0	0	0	0.006793594	0	0
176	0	0	0	0	0	0	0.000366604	0	0	0	0	0	0.000910473	0	0.000784234	0	0	0	0.00089882	0	0	0	0	0.000674109	0.000373201	0	0	0	0.00077511
177	0.000669241	0	0	0.000705676	0	0.000536276	0.001099812	0	0.000401847	0.001244338	0.000946163	0	0	0	0.000784234	0	0	0.001281411	0.00089882	0.002895082	0.000824838	0.000567769	0.000671046	0.000674109	0	0.001007557	0.005095195	0	0
178	0.010707856	0.050859187	0.011494501	0.009173794	0.017817548	0.012334358	0.008798493	0.012407375	0.01165356	0.019909412	0.006623143	0.017982531	0.016388517	0.02251522	0.015684675	0.018605583	0.014760148	0.019221159	0.007190559	0.007720219	0.007423538	0.009084302	0.020131391	0.016178612	0.015674449	0.015617128	0.008491992	0.009924573	0.010076426
179	0	0	0.000718406	0.000705676	0	0	0	0	0.000401847	0	0	0	0	0	0	0.001431199	0	0.000640705	0	0	0	0	0.000671046	0.000674109	0	0	0	0	0
180	0.009369374	0.003335029	0.00574725	0.004939735	0.009898638	0.003753935	0.010998116	0.000689299	0.001205541	0.009954706	0.001892327	0.006850488	0.000910473	0.002701826	0.001568468	0.015743186	0.014760148	0.007688463	0	0.009650274	0.000824838	0.006813227	0.010065695	0.003370544	0.001866006	0.00302267	0.005095195	0.001654096	0.003875548
181	0.070270306	0.07920693	0.088363973	0.084681175	0.063351283	0.041293284	0.037393593	0.021368258	0.057865952	0.079637649	0.070016085	0.08477479	0.040971293	0.057638964	0.053327896	0.06655074	0.096329384	0.128781763	0.056625651	0.037636069	0.075060213	0.045989281	0.062407312	0.053254597	0.050382158	0.04534005	0.069634335	0.026465529	0.044956361
182	0.008030892	0.001667514	0.01939697	0.005645412	0.017817548	0.006971593	0.004399246	0.002757195	0.004420316	0.003733015	0.006623143	0.009419421	0.003641893	0.004503044	0.005489636	0.02218358	0.010875898	0.013454811	0.003595279	0.004825137	0.005773863	0.00510992	0.009394649	0.003370544	0.00970323	0.010075567	0.008491992	0.004962287	0.002325329
183	0.0261004	0.018342658	0.018678563	0.027521382	0.015837821	0.01501574	0.006598869	0.031018439	0.016475722	0.033597133	0.035008042	0.032539818	0.05735981	0.026117656	0.028232416	0.027192775	0.023305496	0.092902267	0.017077577	0.012545356	0.004949025	0.073242188	0.023486623	0.0229197	0.020526064	0.036775819	0.022079179	0.019849146	0.033329716
184	0.017400266	0.020010172	0.015086532	0.027521382	0.015837821	0.016088293	0.007698681	0.015853869	0.059875186	0.014932059	0.01135396	0.028258263	0.013657098	0.011707915	0.032937818	0.033633169	0.033404545	0.026909622	0.008089379	0.011580329	0.00989805	0.015897529	0.015434066	0.014830394	0.013808443	0.028211587	0.035666367	0.009924573	0.013951974
185	0	0	0	0	0	0	0	0	0	0	0	0.000856311	0.003641893	0.001801218	0.000784234	0.000715599	0.00077685	0	0	0.000965027	0	0.000567769	0	0	0	0	0.003396797	0	0
186	0.000669241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187	0.149240746	0.213441833	0.197561729	0.26321732	0.249445676	0.176434942	0.137109842	0.050318801	0.243117367	0.255089343	0.150439966	0.21150882	0.168437537	0.622320689	0.263502545	0.312716916	0.336375995	0.374812594	0.165382852	0.159229522	0.132798839	0.236759629	0.249629247	0.646470366	0.120917179	0.382367758	0.207204606	0.203453751	0.270513278
188	0.001338482	0.001667514	0.001436813	0.004234059	0	0.003753935	0.003299435	0	0.002411081	0.001244338	0.000946163	0.00856311	0.004552366	0	0.004705403	0.005009195	0.003107399	0.007688463	0.00089882	0.002895082	0.000824838	0.002271076	0.003355232	0.006066979	0.001119604	0.00302267	0.001698398	0.003308191	0.002325329
